Mendeley key;Citation;Solvant;Material;Material class;Ceramic class;Constant temperature;Cooling rate;Interface velocity;Wall thickness;Pore width;Wavelength;failure mode;Defects;permeance;Granulo poudre;Solid Loading;Loading (wt%);Additives;Porosity;Relative density;Strength (MPa);Flexural strength;Sample height;Sample diameter;Sample diameter;Sample ratio;Sample shape;Sample volume;Strain rate;Youngs Modulus (MPa);Normalized Young Modulus;green body ?;Compressive strength dense material;Flexural strength dense material;Normalized strength (compression);Normalized strength (flexion);E_dense;Honeycomb_Ashby;Normalized_strength_Elastic_modulus
Fukushima2008;Fukushima, M., Nakata, M., & Yoshizawa, Y. (2008). Fabrication and properties of ultra highly porous cordierite with oriented micrometer-sized cylindrical pores by gelation and freezing method. Journal of the Ceramic Society of Japan, 116(1360), 1322–1325. doi:10.2109/jcersj2.116.1322;water;cordierite;cera;oxide;;;;;25;;?;no;no;1,7;10;;;86,808;0,13192;4,1;;;;;;;;;;;0;600;120;0,0341666666666667;;;;
Fukushima2010;Fukushima, M., Nakata, M., Zhou, Y., Ohji, T., & Yoshizawa, Y. (2010). Fabrication and properties of ultra highly porous silicon carbide by the gelation–freezing method. Journal of the European Ceramic Society, 30(14), 2889–2896. doi:10.1016/j.jeurceramsoc.2010.03.018;water;silicon carbide;cera;covalent;;;;;147;;?;no;yes;0,4;10;;;86,8;0,132;5,2;;13;;17;0,764705882352941;cylinder;2,95074089988421;0,5;;;0;3900;450;0,0115555555555556;;410;5,65792128;0,0126829268292683
Fukushima2010;Fukushima, M., Nakata, M., Zhou, Y., Ohji, T., & Yoshizawa, Y. (2010). Fabrication and properties of ultra highly porous silicon carbide by the gelation–freezing method. Journal of the European Ceramic Society, 30(14), 2889–2896. doi:10.1016/j.jeurceramsoc.2010.03.018;water;silicon carbide;cera;covalent;-10;;;;34;;?;no;yes;0,4;10;;;86,5;0,135;16,6;;13;;17;0,764705882352941;cylinder;2,95074089988421;0,5;;;0;3900;450;0,0368888888888889;;410;6,0525225;0,0404878048780488
Fukushima2010;Fukushima, M., Nakata, M., Zhou, Y., Ohji, T., & Yoshizawa, Y. (2010). Fabrication and properties of ultra highly porous silicon carbide by the gelation–freezing method. Journal of the European Ceramic Society, 30(14), 2889–2896. doi:10.1016/j.jeurceramsoc.2010.03.018;water;silicon carbide;cera;covalent;-70;;;;;;;no;;0,4;10;;;86,566;0,13434;;;;;;;;;;;;0;3900;450;;;410;;
Fukushima2010;Fukushima, M., Nakata, M., Zhou, Y., Ohji, T., & Yoshizawa, Y. (2010). Fabrication and properties of ultra highly porous silicon carbide by the gelation–freezing method. Journal of the European Ceramic Society, 30(14), 2889–2896. doi:10.1016/j.jeurceramsoc.2010.03.018;water;silicon carbide;cera;covalent;;;;;;;;no;;0,4;10;;;87,323;0,12677;;;;;;;;;;;;0;3900;450;;;410;;
Fukushima2010;Fukushima, M., Nakata, M., Zhou, Y., Ohji, T., & Yoshizawa, Y. (2010). Fabrication and properties of ultra highly porous silicon carbide by the gelation–freezing method. Journal of the European Ceramic Society, 30(14), 2889–2896. doi:10.1016/j.jeurceramsoc.2010.03.018;water;silicon carbide;cera;covalent;;;;;;;;no;;0,4;10;;;87,620;0,124;;;;;;;;;;;;0;3900;450;;;410;;
Fukushima2010;Fukushima, M., Nakata, M., Zhou, Y., Ohji, T., & Yoshizawa, Y. (2010). Fabrication and properties of ultra highly porous silicon carbide by the gelation–freezing method. Journal of the European Ceramic Society, 30(14), 2889–2896. doi:10.1016/j.jeurceramsoc.2010.03.018;water;silicon carbide;cera;covalent;;;;;;;;no;;0,4;10;;;86,358;0,13642;;;;;;;;;;;;0;3900;450;;;410;;
Fukushima2010;Fukushima, M., Nakata, M., Zhou, Y., Ohji, T., & Yoshizawa, Y. (2010). Fabrication and properties of ultra highly porous silicon carbide by the gelation–freezing method. Journal of the European Ceramic Society, 30(14), 2889–2896. doi:10.1016/j.jeurceramsoc.2010.03.018;water;silicon carbide;cera;covalent;;;;;;;;no;;0,4;10;;;86,067;0,13933;;;;;;;;;;;;0;3900;450;;;410;;
Fukasawa2001a;Fukasawa, T., Ando, M., Ohji, T., & Kanzaki, S. (2001). Synthesis of Porous Ceramics with Complex Pore Structure by Freeze-Dry Processing. Journal of the American Ceramic Society, 84(1), 230–232. doi:10.1111/j.1151-2916.2001.tb00638.x;water;alumina;cera;oxide;-50;;;;;;;no;;;33,3;;;53,4;0,466;;;;;;;;;;;;0;2600;400;;;390;;
Fukasawa2001a;Fukasawa, T., Ando, M., Ohji, T., & Kanzaki, S. (2001). Synthesis of Porous Ceramics with Complex Pore Structure by Freeze-Dry Processing. Journal of the American Ceramic Society, 84(1), 230–232. doi:10.1111/j.1151-2916.2001.tb00638.x;water;alumina;cera;oxide;-50;;;;;;;no;;;33,3;;;47,6;0,524;;;;;;;;;;;;0;2600;400;;;390;;
Fukasawa2001a;Fukasawa, T., Ando, M., Ohji, T., & Kanzaki, S. (2001). Synthesis of Porous Ceramics with Complex Pore Structure by Freeze-Dry Processing. Journal of the American Ceramic Society, 84(1), 230–232. doi:10.1111/j.1151-2916.2001.tb00638.x;water;alumina;cera;oxide;-50;;;;;;;no;;;40;;;45,4;0,546;;;;;;;;;;;;0;2600;400;;;390;;
Fukasawa2001a;Fukasawa, T., Ando, M., Ohji, T., & Kanzaki, S. (2001). Synthesis of Porous Ceramics with Complex Pore Structure by Freeze-Dry Processing. Journal of the American Ceramic Society, 84(1), 230–232. doi:10.1111/j.1151-2916.2001.tb00638.x;water;alumina;cera;oxide;-50;;;;;;;no;;;40;;;38,4;0,616;;;;;;;;;;;;0;2600;400;;;390;;
Fukasawa2001;Fukasawa, T., Deng, Z., & Ando, M. (2001). Pore structure of porous ceramics synthesized from water-based slurry by freeze-dry process. Journal of Materials Science, 6, 2523 – 2527. doi:10.1023/A:1017946518955;water;alumina;cera;oxide;;;;;;;;no;;;28,080;;;63,056;0,36944;;;;;;;;;;;;0;2600;400;;;390;;
Fukasawa2001;Fukasawa, T., Deng, Z., & Ando, M. (2001). Pore structure of porous ceramics synthesized from water-based slurry by freeze-dry process. Journal of Materials Science, 6, 2523 – 2527. doi:10.1023/A:1017946518955;water;alumina;cera;oxide;;;;;;;;no;;;28,084;;;56,653;0,43347;;;;;;;;;;;;0;2600;400;;;390;;
Fukasawa2001;Fukasawa, T., Deng, Z., & Ando, M. (2001). Pore structure of porous ceramics synthesized from water-based slurry by freeze-dry process. Journal of Materials Science, 6, 2523 – 2527. doi:10.1023/A:1017946518955;water;alumina;cera;oxide;;;;;;;;no;;;28,167;;;54,285;0,45715;;;;;;;;;;;;0;2600;400;;;390;;
Fukasawa2001;Fukasawa, T., Deng, Z., & Ando, M. (2001). Pore structure of porous ceramics synthesized from water-based slurry by freeze-dry process. Journal of Materials Science, 6, 2523 – 2527. doi:10.1023/A:1017946518955;water;alumina;cera;oxide;;;;;;;;no;;;33,495;;;55,177;0,44823;;;;;;;;;;;;0;2600;400;;;390;;
Fukasawa2001;Fukasawa, T., Deng, Z., & Ando, M. (2001). Pore structure of porous ceramics synthesized from water-based slurry by freeze-dry process. Journal of Materials Science, 6, 2523 – 2527. doi:10.1023/A:1017946518955;water;alumina;cera;oxide;;;;;;;;no;;;33,495;;;49,873;0,50127;;;;;;;;;;;;0;2600;400;;;390;;
Fukasawa2001;Fukasawa, T., Deng, Z., & Ando, M. (2001). Pore structure of porous ceramics synthesized from water-based slurry by freeze-dry process. Journal of Materials Science, 6, 2523 – 2527. doi:10.1023/A:1017946518955;water;alumina;cera;oxide;;;;;;;;no;;;33,495;;;46,481;0,53519;;;;;;;;;;;;0;2600;400;;;390;;
Fukasawa2001;Fukasawa, T., Deng, Z., & Ando, M. (2001). Pore structure of porous ceramics synthesized from water-based slurry by freeze-dry process. Journal of Materials Science, 6, 2523 – 2527. doi:10.1023/A:1017946518955;water;alumina;cera;oxide;;;;;;;;no;;;40,032;;;46,396;0,53604;;;;;;;;;;;;0;2600;400;;;390;;
Fukasawa2001;Fukasawa, T., Deng, Z., & Ando, M. (2001). Pore structure of porous ceramics synthesized from water-based slurry by freeze-dry process. Journal of Materials Science, 6, 2523 – 2527. doi:10.1023/A:1017946518955;water;alumina;cera;oxide;;;;;;;;no;;;40,035;;;39,946;0,60054;;;;;;;;;;;;0;2600;400;;;390;;
Fukasawa2001;Fukasawa, T., Deng, Z., & Ando, M. (2001). Pore structure of porous ceramics synthesized from water-based slurry by freeze-dry process. Journal of Materials Science, 6, 2523 – 2527. doi:10.1023/A:1017946518955;water;alumina;cera;oxide;;;;;;;;no;;;39,951;;;37,147;0,62853;;;;;;;;;;;;0;2600;400;;;390;;
Fukasawa2001;Fukasawa, T., Deng, Z., & Ando, M. (2001). Pore structure of porous ceramics synthesized from water-based slurry by freeze-dry process. Journal of Materials Science, 6, 2523 – 2527. doi:10.1023/A:1017946518955;water;alumina;cera;oxide;;;;;;;;no;;;44,941;;;38,626;0,61374;;;;;;;;;;;;0;2600;400;;;390;;
Fukasawa2001;Fukasawa, T., Deng, Z., & Ando, M. (2001). Pore structure of porous ceramics synthesized from water-based slurry by freeze-dry process. Journal of Materials Science, 6, 2523 – 2527. doi:10.1023/A:1017946518955;water;alumina;cera;oxide;;;;;;;;no;;;45,058;;;31,352;0,68648;;;;;;;;;;;;0;2600;400;;;390;;
Fukasawa2001;Fukasawa, T., Deng, Z., & Ando, M. (2001). Pore structure of porous ceramics synthesized from water-based slurry by freeze-dry process. Journal of Materials Science, 6, 2523 – 2527. doi:10.1023/A:1017946518955;water;alumina;cera;oxide;;;;;;;;no;;;45,058;;;29,356;0,70644;;;;;;;;;;;;0;2600;400;;;390;;
Fu2010;Fu, Q., Rahaman, M. N., Bal, B. S., & Brown, R. F. (2010). Preparation and in vitro evaluation of bioactive glass (13-93) scaffolds with oriented microstructures for repair and regeneration of load-bearing bones. Journal of Biomedical Materials Research Part A, 93(4), 1380–90. doi:10.1002/jbm.a.32637;water/dioxane;bioglass;glass;oxide;-20;;;;100;;cellular;no;yes;5;9,976;;;69,974;0,30026;10;;;;;;;;;;;0;500;100;0,1;;30;4,87264695436368;0,333333333333333
Fu2010;Fu, Q., Rahaman, M. N., Bal, B. S., & Brown, R. F. (2010). Preparation and in vitro evaluation of bioactive glass (13-93) scaffolds with oriented microstructures for repair and regeneration of load-bearing bones. Journal of Biomedical Materials Research Part A, 93(4), 1380–90. doi:10.1002/jbm.a.32637;water/dioxane;bioglass;glass;oxide;-20;;;;100;;cellular;no;yes;5;12,529;;;64,906;0,35094;15;;;;;;;;;;;0;500;100;0,15;;30;7,77984814990511;0,5
Fu2010;Fu, Q., Rahaman, M. N., Bal, B. S., & Brown, R. F. (2010). Preparation and in vitro evaluation of bioactive glass (13-93) scaffolds with oriented microstructures for repair and regeneration of load-bearing bones. Journal of Biomedical Materials Research Part A, 93(4), 1380–90. doi:10.1002/jbm.a.32637;water/dioxane;bioglass;glass;oxide;-20;;;;100;;cellular;no;yes;5;15,034;;;55,100;0,449;25,3;;;;;;;;;;;0;500;100;0,253;;30;16,29339282;0,843333333333333
Fu2010;Fu, Q., Rahaman, M. N., Bal, B. S., & Brown, R. F. (2010). Preparation and in vitro evaluation of bioactive glass (13-93) scaffolds with oriented microstructures for repair and regeneration of load-bearing bones. Journal of Biomedical Materials Research Part A, 93(4), 1380–90. doi:10.1002/jbm.a.32637;water/dioxane;bioglass;glass;oxide;-20;;;;100;;cellular;no;yes;5;20,029;;;34,994;0,65006;50;;;;;;;;;;;0;500;100;0,5;;30;49,4461902636389;1,66666666666667
Fu2010;Fu, Q., Rahaman, M. N., Bal, B. S., & Brown, R. F. (2010). Preparation and in vitro evaluation of bioactive glass (13-93) scaffolds with oriented microstructures for repair and regeneration of load-bearing bones. Journal of Biomedical Materials Research Part A, 93(4), 1380–90. doi:10.1002/jbm.a.32637;water;bioglass;glass;oxide;-20;;;;25;;cellular;no;yes;5;10,048;;;74,860;0,251;4,9;;;;;;;;;;;0;500;100;0,049;;30;2,86001509392;0,163333333333333
Fu2010;Fu, Q., Rahaman, M. N., Bal, B. S., & Brown, R. F. (2010). Preparation and in vitro evaluation of bioactive glass (13-93) scaffolds with oriented microstructures for repair and regeneration of load-bearing bones. Journal of Biomedical Materials Research Part A, 93(4), 1380–90. doi:10.1002/jbm.a.32637;water;bioglass;glass;oxide;-20;;;;25;;cellular;no;yes;5;12,509;;;68,941;0,31059;7,5;;;;;;;;;;;0;500;100;0,075;;30;5,39305576890822;0,25
Fu2010;Fu, Q., Rahaman, M. N., Bal, B. S., & Brown, R. F. (2010). Preparation and in vitro evaluation of bioactive glass (13-93) scaffolds with oriented microstructures for repair and regeneration of load-bearing bones. Journal of Biomedical Materials Research Part A, 93(4), 1380–90. doi:10.1002/jbm.a.32637;water;bioglass;glass;oxide;-20;;;;25;;cellular;no;yes;5;15,004;;;61,763;0,38237;10;;;;;;;;;;;0;500;100;0,1;;30;10,0629181040495;0,333333333333333
Fu2010;Fu, Q., Rahaman, M. N., Bal, B. S., & Brown, R. F. (2010). Preparation and in vitro evaluation of bioactive glass (13-93) scaffolds with oriented microstructures for repair and regeneration of load-bearing bones. Journal of Biomedical Materials Research Part A, 93(4), 1380–90. doi:10.1002/jbm.a.32637;water;bioglass;glass;oxide;-20;;;;25;;cellular;no;yes;5;19,954;;;39,952;0,60048;21;;;;;;;;;;;0;500;100;0,21;;30;38,9733866695066;0,7
Wildhack2006;Wildhack, S., & Aldinger, F. (2006). Freeze Casting of Aluminium Nitride. Advances in Science and Technology, 45, 407–412. doi:10.4028/www.scientific.net/AST.45.407;water;aluminium nitride;cera;covalent;-40;;;;;;;no;;;47,000;;;49,1;0,509;;;;;;;;;;;;1;2100;250;;;;;
Wildhack2006;Wildhack, S., & Aldinger, F. (2006). Freeze Casting of Aluminium Nitride. Advances in Science and Technology, 45, 407–412. doi:10.4028/www.scientific.net/AST.45.407;water;aluminium nitride;cera;covalent;-40;;;;;;;no;;;47,000;;;49,4;0,506;;;;;;;;;;;;1;2100;250;;;;;
Wildhack2006;Wildhack, S., & Aldinger, F. (2006). Freeze Casting of Aluminium Nitride. Advances in Science and Technology, 45, 407–412. doi:10.4028/www.scientific.net/AST.45.407;water;aluminium nitride;cera;covalent;-40;;;;;;;no;;;49,013;;;47,3;0,527;;;;;;;;;;;;1;2100;250;;;;;
Wildhack2006;Wildhack, S., & Aldinger, F. (2006). Freeze Casting of Aluminium Nitride. Advances in Science and Technology, 45, 407–412. doi:10.4028/www.scientific.net/AST.45.407;water;aluminium nitride;cera;covalent;-40;;;;;;;no;;;49,013;;;47,5;0,525;;;;;;;;;;;;1;2100;250;;;;;
Wildhack2006;Wildhack, S., & Aldinger, F. (2006). Freeze Casting of Aluminium Nitride. Advances in Science and Technology, 45, 407–412. doi:10.4028/www.scientific.net/AST.45.407;water;aluminium nitride;cera;covalent;-40;;;;;;;no;;;51,027;;;45,2;0,548;;;;;;;;;;;;1;2100;250;;;;;
Wildhack2006;Wildhack, S., & Aldinger, F. (2006). Freeze Casting of Aluminium Nitride. Advances in Science and Technology, 45, 407–412. doi:10.4028/www.scientific.net/AST.45.407;water;aluminium nitride;cera;covalent;-40;;;;;;;no;;;51,027;;;45,2;0,548;;;;;;;;;;;;1;2100;250;;;;;
Wildhack2006;Wildhack, S., & Aldinger, F. (2006). Freeze Casting of Aluminium Nitride. Advances in Science and Technology, 45, 407–412. doi:10.4028/www.scientific.net/AST.45.407;water;aluminium nitride;cera;covalent;-40;;;;;;;no;;;53,045;;;43,7;0,563;;;;;;;;;;;;1;2100;250;;;;;
Wildhack2006;Wildhack, S., & Aldinger, F. (2006). Freeze Casting of Aluminium Nitride. Advances in Science and Technology, 45, 407–412. doi:10.4028/www.scientific.net/AST.45.407;water;aluminium nitride;cera;covalent;-40;;;;;;;no;;;53;;;43,8;0,562;;;;;;;;;;;;1;2100;250;;;;;
Deville2006b;Deville, S., Saiz, E., Nalla, R. K., & Tomsia, A. P. (2006). Freezing as a path to build complex composites. Science, 311(5760), 515–8. doi:10.1126/science.1120937;water;HAP;cera;oxide;;;;;20;;?;no;no;;;;;47;0,53;143;;;;;;;;;;;0;140;110;1,3;;120;107,19144;1,19166666666667
Deville2006b;Deville, S., Saiz, E., Nalla, R. K., & Tomsia, A. P. (2006). Freezing as a path to build complex composites. Science, 311(5760), 515–8. doi:10.1126/science.1120937;water;HAP;cera;oxide;;;;;;;?;no;no;;;;;56;0,44;63;;;;;;;;;;;0;140;110;0,572727272727273;;120;61,33248;0,525
Deville2006b;Deville, S., Saiz, E., Nalla, R. K., & Tomsia, A. P. (2006). Freezing as a path to build complex composites. Science, 311(5760), 515–8. doi:10.1126/science.1120937;water;HAP;cera;oxide;;;;;;;?;no;no;;;;;68;0,32;14;;;;;;;;;;;0;140;110;0,127272727272727;;120;23,59296;0,116666666666667
Flauder2014a;Flauder, S., Sajzew, R., & Müller, F. a. (2014). Mechanical properties of porous β-tricalcium phosphate composites prepared by ice-templating and poly(ε-caprolactone) impregnation. ACS Applied Materials & Interfaces. doi:10.1021/am507333q;water;HAP;cera;oxide;;20;;15;20;;cellular;no;no;;20;;;68,6;0,314;;3,4;25;6;3;;block;;5;;;0;140;110;;0,0309090909090909;120;;
Flauder2014a;Flauder, S., Sajzew, R., & Müller, F. a. (2014). Mechanical properties of porous β-tricalcium phosphate composites prepared by ice-templating and poly(ε-caprolactone) impregnation. ACS Applied Materials & Interfaces. doi:10.1021/am507333q;water;HAP;cera;oxide;;20;;15;20;;cellular;no;no;;20;;;66,5;0,335;4,4;;10;;11;;cylinder;;5;;;0;140;110;0,04;;120;27,06867;0,0366666666666667
Flauder2014a;Flauder, S., Sajzew, R., & Müller, F. a. (2014). Mechanical properties of porous β-tricalcium phosphate composites prepared by ice-templating and poly(ε-caprolactone) impregnation. ACS Applied Materials & Interfaces. doi:10.1021/am507333q;water;HAP;cera;oxide;;30;;5;15;;cellular;no;no;;10;;;85,6;0,144;0,8;;10;;11;;cylinder;;5;;;0;140;110;0,00727272727272727;;120;2,14990848;0,00666666666666667
Flauder2014a;Flauder, S., Sajzew, R., & Müller, F. a. (2014). Mechanical properties of porous β-tricalcium phosphate composites prepared by ice-templating and poly(ε-caprolactone) impregnation. ACS Applied Materials & Interfaces. doi:10.1021/am507333q;water;HAP;cera;oxide;;30;;11;12;;cellular;no;no;;20;;;65,8;0,342;12,5;;10;;11;;cylinder;;5;;;0;140;110;0,113636363636364;;120;28,80121536;0,104166666666667
Flauder2014a;Flauder, S., Sajzew, R., & Müller, F. a. (2014). Mechanical properties of porous β-tricalcium phosphate composites prepared by ice-templating and poly(ε-caprolactone) impregnation. ACS Applied Materials & Interfaces. doi:10.1021/am507333q;water;HAP;cera;oxide;;30;;13;8;;cellular;no;no;;30;;;50,1;0,499;34;;10;;11;;cylinder;;5;;;0;140;110;0,309090909090909;;120;89,46107928;0,283333333333333
Sepulveda2014;Sepúlveda, R., Plunk, A. a., & Dunand, D. C. (2014). Microstructure of Fe2O3 scaffolds created by freeze-casting and sintering. Materials Letters, 1–4. doi:10.1016/j.matlet.2014.11.155;camphene;Fe2O3;cera;oxide;30;;;;;;;no;;;5;;21;83,9;0,161;;;;;;;;;;;;;;;;;;;
Sepulveda2014;Sepúlveda, R., Plunk, A. a., & Dunand, D. C. (2014). Microstructure of Fe2O3 scaffolds created by freeze-casting and sintering. Materials Letters, 1–4. doi:10.1016/j.matlet.2014.11.155;camphene;Fe2O3;cera;oxide;35;;;;;;;no;;;5;;21;83,3;0,167;;;;;;;;;;;;;;;;;;;
Sepulveda2014;Sepúlveda, R., Plunk, A. a., & Dunand, D. C. (2014). Microstructure of Fe2O3 scaffolds created by freeze-casting and sintering. Materials Letters, 1–4. doi:10.1016/j.matlet.2014.11.155;camphene;Fe2O3;cera;oxide;40;;;;;;;no;;;5;;21;82,8;0,172;;;;;;;;;;;;;;;;;;;
Sepulveda2014;Sepúlveda, R., Plunk, A. a., & Dunand, D. C. (2014). Microstructure of Fe2O3 scaffolds created by freeze-casting and sintering. Materials Letters, 1–4. doi:10.1016/j.matlet.2014.11.155;camphene;Fe2O3;cera;oxide;42,5;;;;;;;no;;;5;;21;82,7;0,173;;;;;;;;;;;;;;;;;;;
Liu2015;Liu, R., Zhang, F., Su, W., Zhao, H., & Wang, C. (2015). Impregnation of porous mullite with Na2SO4 phase change material for thermal energy storage. Solar Energy Materials and Solar Cells, 134, 268–274. doi:10.1016/j.solmat.2014.12.012;TBA;mullite;cera;oxide;;;;;;;;no;;14,7;15;;;70;0,3;;;;;;;;;;;;;;;;;;;
Liu2015;Liu, R., Zhang, F., Su, W., Zhao, H., & Wang, C. (2015). Impregnation of porous mullite with Na2SO4 phase change material for thermal energy storage. Solar Energy Materials and Solar Cells, 134, 268–274. doi:10.1016/j.solmat.2014.12.012;TBA;mullite;cera;oxide;;;;;;;;no;;14,7;20;;;63,3;0,367;;;;;;;;;;;;;;;;;;;
Liu2015;Liu, R., Zhang, F., Su, W., Zhao, H., & Wang, C. (2015). Impregnation of porous mullite with Na2SO4 phase change material for thermal energy storage. Solar Energy Materials and Solar Cells, 134, 268–274. doi:10.1016/j.solmat.2014.12.012;TBA;mullite;cera;oxide;;;;;;;;no;;14,7;25;;;59;0,41;;;;;;;;;;;;;;;;;;;
Liu2015;Liu, R., Zhang, F., Su, W., Zhao, H., & Wang, C. (2015). Impregnation of porous mullite with Na2SO4 phase change material for thermal energy storage. Solar Energy Materials and Solar Cells, 134, 268–274. doi:10.1016/j.solmat.2014.12.012;TBA;mullite;cera;oxide;;;;;;;;no;;14,7;30;;;55,4;0,446;;;;;;;;;;;;;;;;;;;
Liu2015;Liu, R., Zhang, F., Su, W., Zhao, H., & Wang, C. (2015). Impregnation of porous mullite with Na2SO4 phase change material for thermal energy storage. Solar Energy Materials and Solar Cells, 134, 268–274. doi:10.1016/j.solmat.2014.12.012;TBA;mullite;cera;oxide;;;;;;;;no;;14,7;35;;;54,5;0,455;;;;;;;;;;;;;;;;;;;
Liu2015;Liu, R., Zhang, F., Su, W., Zhao, H., & Wang, C. (2015). Impregnation of porous mullite with Na2SO4 phase change material for thermal energy storage. Solar Energy Materials and Solar Cells, 134, 268–274. doi:10.1016/j.solmat.2014.12.012;TBA;mullite;cera;oxide;;;;;;;;no;;14,7;40;;;53,5;0,465;;;;;;;;;;;;;;;;;;;
Fukasawa2002a;Fukasawa, T., Ando, M., & Ohji, T. (2002). Filtering properties of porous ceramics with unidirectionally aligne pores. Journal Of The Ceramic Society Of Japan, 110(1283), 627–631. doi:10.2109/jcersj.110.627;water;silicon nitride;cera;covalent;-80;;;;;;;?;;;20;;;66,5;0,335;;;;;;;;;;;;;;;;;;;
Fukasawa2002a;Fukasawa, T., Ando, M., & Ohji, T. (2002). Filtering properties of porous ceramics with unidirectionally aligne pores. Journal Of The Ceramic Society Of Japan, 110(1283), 627–631. doi:10.2109/jcersj.110.627;water;silicon nitride;cera;covalent;-80;;;;;;;?;;;20;;;62,8;0,372;;;;;;;;;;;;;;;;;;;
